TransactionID,Date,Hour,TransactionType,Amount,CardType,Location,Num_Transactions_Day,Account_Age_Years,Failed_Attempts,Distance_From_Home_km,Is_Fraud
TXN002521,2024-11-19,8,ATM Withdrawal,95.38,Credit,Domestic,5,6.07,0,83.61,0
TXN002522,2024-09-01,4,Bank Transfer,333.81,Debit,Domestic,2,12.25,0,181.74,0
TXN002523,2024-11-11,4,Online Purchase,338.13,Credit,Domestic,3,1.83,0,98.42,0
TXN002524,2024-08-16,17,Online Purchase,72.6,Credit,Domestic,4,0.38,0,18.57,0
TXN002525,2024-11-04,21,Online Purchase,593.84,Credit,Domestic,5,1.87,0,9.87,0
TXN002526,2024-11-28,13,Online Purchase,178.92,Credit,International,3,10.33,0,11.82,0
TXN002527,2024-10-01,11,Online Purchase,293.99,Credit,International,2,11.94,1,12.22,0
TXN002528,2024-05-05,11,Online Purchase,49.41,Debit,Domestic,2,0.83,0,3.94,0
TXN002529,2024-11-13,21,POS Payment,84.54,Credit,Domestic,2,13.32,0,118.65,0
TXN002530,2024-11-19,5,Online Purchase,230.54,Debit,Domestic,4,9.45,0,34.91,0
TXN002531,2024-01-10,3,Bank Transfer,106.06,Debit,International,2,7.82,2,5.34,0
TXN002532,2024-06-29,14,ATM Withdrawal,11263.19,Debit,Domestic,5,3.88,0,71.91,1
TXN002533,2024-05-18,22,ATM Withdrawal,127.1,Credit,International,4,5.64,0,19.7,0
TXN002534,2024-10-11,14,Bank Transfer,265.8,Credit,Domestic,2,14.21,1,3.68,0
TXN002535,2024-08-14,16,Online Purchase,176.94,Debit,International,0,13.68,0,10.52,0
TXN002536,2024-09-15,2,Online Purchase,11.16,Debit,Domestic,6,9.42,0,53.58,0
TXN002537,2024-03-11,9,Bank Transfer,272.23,Credit,International,8,8.73,0,79.0,0
TXN002538,2024-02-04,20,POS Payment,147.1,Credit,Domestic,3,3.24,2,14.63,0
TXN002539,2024-02-25,21,Online Purchase,114.52,Credit,International,2,14.3,0,43.03,0
TXN002540,2024-12-05,7,Online Purchase,34.72,Credit,Domestic,2,11.36,0,0.04,0
TXN002541,2024-03-16,8,POS Payment,72.23,Credit,Domestic,2,5.8,0,16.31,0
TXN002542,2024-09-14,23,Online Purchase,73.33,Debit,International,1,12.26,0,10.02,0
TXN002543,2024-07-07,2,Bank Transfer,694.77,Credit,Domestic,0,3.26,0,3.98,0
TXN002544,2024-01-07,0,ATM Withdrawal,151.63,Credit,Domestic,4,3.28,0,33.07,0
TXN002545,2024-09-17,10,Online Purchase,20.74,Debit,Domestic,3,11.89,0,49.85,0
TXN002546,2024-10-25,12,Bank Transfer,47.36,Credit,Domestic,2,8.43,1,2.37,0
TXN002547,2024-04-08,11,ATM Withdrawal,30.58,Debit,International,7,8.38,0,7.42,0
TXN002548,2024-07-14,20,Online Purchase,5310.42,Credit,Domestic,7,8.65,0,134.63,0
TXN002549,2024-01-03,6,ATM Withdrawal,61.64,Debit,Domestic,0,1.97,0,12.62,0
TXN002550,2024-04-27,1,POS Payment,182.57,Credit,International,4,5.31,0,71.35,0
TXN002551,2024-08-07,0,Bank Transfer,6829.67,Debit,Domestic,2,8.64,0,68.86,0
TXN002552,2024-03-31,19,Online Purchase,417.25,Credit,International,2,3.79,0,19.4,0
TXN002553,2024-11-19,2,ATM Withdrawal,106.6,Credit,International,5,7.61,0,11.42,0
TXN002554,2024-11-08,3,Bank Transfer,163.24,Credit,Domestic,1,8.4,0,13.98,0
TXN002555,2024-09-14,16,POS Payment,329.39,Credit,Domestic,2,14.15,0,41.72,0
TXN002556,2024-11-10,17,Bank Transfer,152.0,Credit,International,3,3.76,0,24.0,0
TXN002557,2024-06-26,16,Online Purchase,404.02,Debit,International,2,6.65,0,34.22,0
TXN002558,2024-01-11,18,Bank Transfer,280.94,Credit,International,3,14.72,0,83.46,0
TXN002559,2024-12-15,3,Bank Transfer,142.13,Debit,Domestic,3,2.88,0,34.89,0
TXN002560,2024-07-19,16,Online Purchase,185.29,Credit,Domestic,3,11.72,0,267.26,0
TXN002561,2024-12-20,21,ATM Withdrawal,864.36,Debit,Domestic,4,2.74,0,54.81,0
TXN002562,2024-06-13,1,Online Purchase,280.89,Credit,Domestic,0,12.77,0,11.61,0
TXN002563,2024-06-10,9,Bank Transfer,598.46,Debit,Domestic,1,7.37,0,34.61,0
TXN002564,2024-02-11,11,Online Purchase,59.23,Credit,Domestic,5,14.59,0,83.94,0
TXN002565,2024-08-17,12,Bank Transfer,175.04,Credit,Domestic,5,2.63,0,12.31,0
TXN002566,2024-12-25,10,International,608.3,Credit,Domestic,3,10.35,0,65.36,0
TXN002567,2024-03-20,20,POS Payment,107.38,Debit,International,5,10.46,0,1.7,0
TXN002568,2024-11-26,7,International,867.9,Debit,International,3,10.81,0,142.92,0
TXN002569,2024-01-12,19,International,35.53,Debit,Domestic,3,1.6,0,54.44,0
TXN002570,2024-04-13,4,Online Purchase,592.42,Credit,Domestic,3,4.4,0,8.87,0
TXN002571,2024-03-14,1,Bank Transfer,157.29,Debit,Domestic,6,5.14,2,103.69,0
TXN002572,2024-05-11,11,ATM Withdrawal,29.15,Debit,Domestic,3,4.93,0,4.27,0
TXN002573,2024-06-18,1,POS Payment,539.07,Credit,Domestic,6,10.16,0,26.04,0
TXN002574,2024-07-02,5,Online Purchase,82.57,Credit,Domestic,1,0.92,0,66.77,0
TXN002575,2024-03-11,21,International,15.63,Debit,Domestic,6,10.98,0,138.55,0
TXN002576,2024-11-22,18,Bank Transfer,12190.39,Credit,Domestic,2,7.95,0,21.45,0
TXN002577,2024-03-12,11,POS Payment,279.05,Debit,Domestic,3,2.68,3,88.75,0
TXN002578,2024-10-05,12,Online Purchase,962.05,Credit,Domestic,3,3.47,0,10.95,0
TXN002579,2024-10-11,16,Online Purchase,39.54,Debit,Domestic,0,1.55,0,1.79,0
TXN002580,2024-08-12,11,POS Payment,164.95,Debit,Domestic,4,6.94,0,1.46,0
TXN002581,2024-10-27,2,Online Purchase,59.81,Debit,Domestic,2,8.96,3,53.67,0
TXN002582,2024-12-19,23,POS Payment,351.66,Credit,Domestic,2,8.76,0,8.37,0
TXN002583,2024-12-15,7,Online Purchase,41.41,Credit,Domestic,3,14.44,0,2.58,0
TXN002584,2024-11-23,15,Bank Transfer,10900.29,Debit,International,2,4.51,0,188.07,0
TXN002585,2024-09-11,3,ATM Withdrawal,64.67,Debit,Domestic,4,11.45,0,13.85,0
TXN002586,2024-07-22,23,Bank Transfer,211.03,Debit,Domestic,3,10.87,1,31.05,0
TXN002587,2024-02-08,12,Bank Transfer,526.25,Credit,International,3,1.01,0,47.48,0
TXN002588,2024-08-18,7,Online Purchase,188.89,Credit,Domestic,6,13.96,1,7.8,0
TXN002589,2024-01-30,0,Online Purchase,25.0,Credit,Domestic,7,13.98,0,22.09,0
TXN002590,2024-10-01,2,Online Purchase,217.18,Credit,Domestic,4,6.01,2,52.16,0
TXN002591,2024-10-11,0,Bank Transfer,409.28,Debit,Domestic,3,6.32,0,51.05,0
TXN002592,2024-11-02,14,ATM Withdrawal,45.44,Debit,Domestic,3,12.31,0,92.28,0
TXN002593,2024-06-15,17,Bank Transfer,28.87,Credit,Domestic,5,7.48,0,28.76,0
TXN002594,2024-08-17,19,ATM Withdrawal,62.0,Debit,International,3,12.01,0,110.29,0
TXN002595,2024-09-20,2,ATM Withdrawal,352.69,Debit,Domestic,0,0.64,3,57.32,0
TXN002596,2024-04-09,14,ATM Withdrawal,233.93,Debit,International,2,3.83,0,41.29,0
TXN002597,2024-03-18,21,Online Purchase,204.46,Credit,International,1,1.46,0,6.23,1
TXN002598,2024-05-15,4,Online Purchase,81.75,Credit,International,1,6.87,2,42.75,1
TXN002599,2024-04-01,20,International,110.96,Debit,International,3,12.83,0,45.15,1
TXN002600,2024-12-05,9,POS Payment,854.5,Credit,Domestic,4,8.59,0,71.11,0
TXN002601,2024-12-13,6,Online Purchase,78.81,Debit,Domestic,2,7.85,0,63.49,0
TXN002602,2024-01-03,22,Bank Transfer,589.79,Debit,Domestic,2,5.55,0,37.75,0
TXN002603,2024-08-16,7,POS Payment,227.19,Debit,International,5,1.05,0,44.93,0
TXN002604,2024-04-15,2,ATM Withdrawal,42.9,Debit,Domestic,2,11.52,0,74.0,0
TXN002605,2024-11-21,17,Online Purchase,167.46,Debit,Domestic,5,8.6,0,21.65,0
TXN002606,2024-02-05,16,Online Purchase,751.78,Credit,International,6,13.97,0,7.25,0
TXN002607,2024-12-10,15,ATM Withdrawal,145.56,Credit,Domestic,1,6.54,0,103.69,0
TXN002608,2024-07-16,21,International,507.65,Credit,Domestic,4,6.08,1,167.65,0
TXN002609,2024-08-12,12,Bank Transfer,84.07,Credit,Domestic,1,14.62,0,28.05,0
TXN002610,2024-01-15,3,Online Purchase,221.53,Credit,Domestic,2,2.2,0,231.83,0
TXN002611,2024-11-25,2,Online Purchase,8532.64,Credit,Domestic,1,3.86,0,19.48,1
TXN002612,2024-08-24,10,POS Payment,643.59,Credit,Domestic,5,7.37,0,3.44,0
TXN002613,2024-12-18,1,POS Payment,176.3,Credit,International,2,7.9,0,42.49,0
TXN002614,2024-05-02,17,Bank Transfer,265.2,Debit,Domestic,3,8.28,1,101.32,0
TXN002615,2024-11-17,3,Bank Transfer,10.75,Debit,Domestic,5,3.26,0,48.05,0
TXN002616,2024-02-04,16,Online Purchase,83.0,Debit,Domestic,4,13.91,0,0.47,0
TXN002617,2024-05-07,5,POS Payment,91.68,Credit,Domestic,4,10.58,0,0.6,0
TXN002618,2024-06-03,9,POS Payment,34.54,Credit,Domestic,1,3.95,0,64.43,0
TXN002619,2024-11-18,10,Online Purchase,92.02,Credit,Domestic,4,4.48,0,93.33,0
TXN002620,2024-02-20,4,Bank Transfer,106.83,Credit,Domestic,3,13.22,2,14.59,0
TXN002621,2024-07-08,17,Online Purchase,876.56,Debit,Domestic,2,5.77,0,31.76,0
TXN002622,2024-07-08,9,Online Purchase,286.11,Credit,Domestic,5,8.39,0,162.33,0
TXN002623,2024-12-19,8,Online Purchase,148.78,Credit,Domestic,3,1.89,0,30.86,0
TXN002624,2024-10-07,15,Online Purchase,1116.85,Debit,Domestic,2,3.85,0,7.3,0
TXN002625,2024-11-20,9,Online Purchase,51.58,Debit,Domestic,3,6.31,0,121.32,0
TXN002626,2024-09-07,9,ATM Withdrawal,171.59,Debit,Domestic,3,9.88,0,34.18,0
TXN002627,2024-01-15,3,ATM Withdrawal,270.37,Credit,International,4,4.28,0,21.1,0
TXN002628,2024-07-01,20,ATM Withdrawal,24.3,Credit,Domestic,2,14.27,1,5.13,0
TXN002629,2024-01-14,23,Online Purchase,325.58,Credit,Domestic,5,3.38,0,30.65,1
TXN002630,2024-08-06,13,Online Purchase,36.3,Debit,International,7,11.71,0,73.41,1
TXN002631,2024-09-11,7,Bank Transfer,47.79,Debit,Domestic,5,5.53,0,63.15,0
TXN002632,2024-07-28,0,ATM Withdrawal,53.5,Credit,International,3,12.52,0,34.32,0
TXN002633,2024-03-09,15,Online Purchase,670.88,Credit,Domestic,4,13.85,0,63.57,0
TXN002634,2024-06-25,16,POS Payment,297.4,Debit,International,6,2.89,0,21.6,0
TXN002635,2024-04-09,9,Bank Transfer,276.36,Credit,Domestic,2,7.42,0,66.45,0
TXN002636,2024-11-02,5,POS Payment,212.7,Debit,Domestic,3,2.4,0,4.48,0
TXN002637,2024-06-19,6,ATM Withdrawal,96.61,Debit,International,2,10.62,0,11.11,0
TXN002638,2024-04-03,17,Online Purchase,252.48,Credit,International,3,12.5,0,105.07,0
TXN002639,2024-02-10,1,Bank Transfer,141.97,Credit,Domestic,1,5.9,2,17.38,0
TXN002640,2024-08-13,20,Online Purchase,49.29,Debit,International,3,6.01,0,11.53,0
TXN002641,2024-01-07,8,ATM Withdrawal,302.47,Credit,Domestic,4,3.14,0,4.66,0
TXN002642,2024-04-21,4,Online Purchase,44.7,Debit,Domestic,1,4.67,2,24.96,0
TXN002643,2024-01-30,7,POS Payment,62.89,Credit,Domestic,0,4.93,0,3.47,0
TXN002644,2024-10-25,23,Online Purchase,435.52,Credit,Domestic,4,2.42,0,34.36,0
TXN002645,2024-02-12,4,International,279.79,Debit,Domestic,3,4.72,0,125.79,0
TXN002646,2024-01-15,23,POS Payment,259.23,Credit,Domestic,2,13.62,3,77.35,0
TXN002647,2024-02-29,14,ATM Withdrawal,145.41,Credit,Domestic,5,4.95,0,2.08,0
TXN002648,2024-02-19,7,Bank Transfer,136.16,Credit,Domestic,2,4.19,0,17.82,0
TXN002649,2024-04-28,4,Bank Transfer,303.01,Debit,Domestic,3,5.83,0,10.39,0
TXN002650,2024-05-08,4,POS Payment,346.77,Debit,Domestic,4,14.41,0,3.46,0
TXN002651,2024-08-28,19,ATM Withdrawal,188.45,Credit,Domestic,1,11.49,0,5.75,0
TXN002652,2024-03-31,16,POS Payment,880.62,Debit,International,2,3.11,0,119.38,0
TXN002653,2024-07-05,8,ATM Withdrawal,789.19,Credit,Domestic,0,11.31,0,18.56,0
TXN002654,2024-08-20,1,International,142.94,Credit,Domestic,5,11.52,3,24.9,0
TXN002655,2024-08-24,0,ATM Withdrawal,439.57,Debit,Domestic,2,14.26,2,33.25,0
TXN002656,2024-11-28,21,ATM Withdrawal,205.91,Debit,Domestic,5,13.38,0,68.31,0
TXN002657,2024-10-30,20,POS Payment,189.23,Credit,Domestic,3,1.52,0,80.07,0
TXN002658,2024-03-18,10,POS Payment,24.13,Credit,Domestic,2,6.87,1,165.84,0
TXN002659,2024-07-19,14,Bank Transfer,8618.21,Credit,Domestic,2,10.57,0,11.83,0
TXN002660,2024-04-18,0,Online Purchase,587.1,Debit,International,2,14.6,0,17.91,0
TXN002661,2024-07-17,6,ATM Withdrawal,388.68,Credit,Domestic,5,1.37,0,18.77,0
TXN002662,2024-03-21,22,International,395.82,Credit,International,2,5.59,0,29.46,0
TXN002663,2024-08-22,18,POS Payment,53.57,Credit,Domestic,4,7.43,0,82.36,0
TXN002664,2024-08-27,23,POS Payment,120.97,Credit,Domestic,2,6.26,0,13.69,0
TXN002665,2024-12-14,14,Online Purchase,76.38,Debit,Domestic,3,6.89,0,76.37,0
TXN002666,2024-01-05,5,ATM Withdrawal,104.92,Credit,Domestic,4,5.6,0,11.41,0
TXN002667,2024-09-25,19,Bank Transfer,226.6,Credit,Domestic,1,14.56,0,61.92,0
TXN002668,2024-11-28,9,POS Payment,123.45,Credit,International,3,12.07,0,80.22,0
TXN002669,2024-11-01,11,Online Purchase,215.64,Credit,Domestic,2,11.08,0,96.13,0
TXN002670,2024-07-01,12,POS Payment,154.29,Credit,Domestic,4,6.22,1,35.7,0
TXN002671,2024-06-24,14,ATM Withdrawal,94.43,Credit,Domestic,4,13.23,1,19.93,0
TXN002672,2024-08-28,18,Online Purchase,3757.56,Credit,Domestic,3,1.49,0,74.0,1
TXN002673,2024-05-09,16,Online Purchase,566.03,Debit,Domestic,4,2.24,0,19.35,0
TXN002674,2024-02-24,12,Online Purchase,4735.54,Debit,International,1,14.32,0,8.01,0
TXN002675,2024-05-11,1,ATM Withdrawal,10.41,Credit,Domestic,2,8.55,0,90.0,0
TXN002676,2024-07-23,17,Online Purchase,448.32,Credit,Domestic,5,2.48,0,26.49,1
TXN002677,2024-03-16,10,Online Purchase,1447.01,Credit,Domestic,2,14.24,0,42.3,0
TXN002678,2024-04-18,4,POS Payment,334.67,Credit,Domestic,2,14.63,0,125.32,0
TXN002679,2024-01-26,3,Online Purchase,13.85,Debit,Domestic,2,13.23,0,7.3,0
TXN002680,2024-06-21,1,Online Purchase,74.27,Debit,Domestic,3,3.65,2,40.73,1
TXN002681,2024-10-18,15,ATM Withdrawal,902.31,Debit,Domestic,2,4.25,0,40.91,0
TXN002682,2024-02-23,6,ATM Withdrawal,423.35,Credit,Domestic,0,6.16,0,98.99,0
TXN002683,2024-03-29,7,POS Payment,219.14,Debit,Domestic,5,8.73,0,20.87,0
TXN002684,2024-02-27,7,ATM Withdrawal,77.58,Credit,International,3,14.88,3,25.64,0
TXN002685,2024-10-23,1,POS Payment,13.62,Debit,Domestic,4,14.35,0,36.62,0
TXN002686,2024-05-08,14,Bank Transfer,15.27,Credit,Domestic,0,13.82,1,9.15,0
TXN002687,2024-01-15,4,Online Purchase,246.68,Credit,Domestic,2,1.43,0,31.81,0
TXN002688,2024-11-03,18,Online Purchase,15.52,Credit,International,2,11.38,0,28.64,0
TXN002689,2024-02-06,9,ATM Withdrawal,1274.04,Credit,Domestic,2,13.17,0,10.99,0
TXN002690,2024-07-09,8,ATM Withdrawal,10632.02,Debit,Domestic,3,5.07,1,89.49,0
TXN002691,2024-02-22,21,Bank Transfer,320.08,Debit,International,4,3.37,0,28.2,1
TXN002692,2024-11-27,19,Bank Transfer,52.12,Debit,Domestic,3,11.25,0,18.27,0
TXN002693,2024-05-15,7,ATM Withdrawal,204.18,Debit,Domestic,4,1.45,1,6.98,0
TXN002694,2024-03-27,4,Online Purchase,31.01,Credit,Domestic,0,14.12,0,4.7,0
TXN002695,2024-11-30,18,Online Purchase,373.94,Credit,Domestic,2,2.43,0,161.23,0
TXN002696,2024-01-03,12,Bank Transfer,229.82,Credit,International,2,6.92,0,266.47,0
TXN002697,2024-07-02,13,ATM Withdrawal,32.53,Debit,International,2,14.74,0,114.1,0
TXN002698,2024-10-30,7,ATM Withdrawal,481.93,Credit,International,2,14.82,0,30.68,0
TXN002699,2024-04-03,15,Online Purchase,207.98,Credit,International,3,11.66,0,82.49,0
TXN002700,2024-04-23,21,Bank Transfer,646.46,Credit,Domestic,6,12.6,3,89.87,0
TXN002701,2024-10-20,4,POS Payment,631.1,Debit,Domestic,6,14.51,0,17.82,0
TXN002702,2024-02-14,0,Online Purchase,643.02,Debit,Domestic,1,13.92,0,44.1,0
TXN002703,2024-02-08,18,ATM Withdrawal,30.24,Credit,Domestic,2,9.37,0,157.12,0
TXN002704,2024-11-07,22,International,42.23,Debit,Domestic,4,11.05,0,16.43,0
TXN002705,2024-12-17,18,Online Purchase,1109.66,Credit,Domestic,6,8.95,0,54.37,0
TXN002706,2024-03-31,16,Bank Transfer,177.16,Credit,International,4,7.65,0,54.32,0
TXN002707,2024-07-10,23,Online Purchase,78.02,Debit,Domestic,4,13.22,0,30.14,0
TXN002708,2024-09-02,22,Bank Transfer,377.05,Credit,International,5,11.1,0,33.7,0
TXN002709,2024-08-09,20,Online Purchase,86.73,Credit,Domestic,2,12.91,0,30.48,0
TXN002710,2024-04-27,9,International,334.77,Debit,Domestic,5,1.53,0,36.81,0
TXN002711,2024-05-07,4,Bank Transfer,463.94,Debit,International,3,8.69,0,8.05,0
TXN002712,2024-08-10,21,POS Payment,393.42,Debit,International,3,5.01,2,79.18,1
TXN002713,2024-05-05,6,Bank Transfer,90.07,Credit,Domestic,2,7.75,0,54.1,0
TXN002714,2024-04-04,15,Bank Transfer,138.38,Credit,Domestic,1,9.23,0,182.14,0
TXN002715,2024-03-11,2,ATM Withdrawal,143.29,Credit,Domestic,4,12.7,0,14.09,0
TXN002716,2024-04-18,11,POS Payment,12923.72,Debit,International,4,0.57,0,7.89,0
TXN002717,2024-06-25,13,International,3114.74,Credit,Domestic,5,2.54,0,20.97,0
TXN002718,2024-03-13,19,ATM Withdrawal,160.58,Credit,Domestic,2,13.83,0,35.64,0
TXN002719,2024-04-13,0,International,188.74,Credit,Domestic,4,14.51,0,11.47,0
TXN002720,2024-04-01,6,Bank Transfer,199.67,Debit,Domestic,3,0.93,0,30.86,0
TXN002721,2024-07-10,17,ATM Withdrawal,438.56,Credit,Domestic,2,5.04,1,51.45,0
TXN002722,2024-06-21,22,ATM Withdrawal,192.11,Credit,International,3,0.24,0,2.89,0
TXN002723,2024-06-18,21,Online Purchase,75.6,Credit,International,3,11.39,0,70.95,0
TXN002724,2024-09-22,3,Online Purchase,282.01,Credit,International,1,10.26,1,140.43,0
TXN002725,2024-11-29,15,Online Purchase,409.02,Credit,Domestic,5,8.52,0,15.62,0
TXN002726,2024-01-03,10,ATM Withdrawal,106.18,Credit,International,3,10.41,0,74.86,0
TXN002727,2024-07-25,17,ATM Withdrawal,269.12,Debit,Domestic,2,8.11,0,27.06,0
TXN002728,2024-09-05,22,ATM Withdrawal,49.73,Credit,Domestic,5,3.66,0,54.6,0
TXN002729,2024-11-26,15,International,114.61,Credit,Domestic,0,11.34,0,67.94,0
TXN002730,2024-01-12,6,ATM Withdrawal,14399.53,Credit,Domestic,1,11.77,0,17.48,0
TXN002731,2024-04-20,20,ATM Withdrawal,615.65,Debit,Domestic,1,12.83,0,77.42,0
TXN002732,2024-04-04,2,Online Purchase,224.11,Credit,Domestic,1,14.32,0,5.55,0
TXN002733,2024-01-16,4,Online Purchase,312.96,Debit,Domestic,3,11.24,0,216.09,0
TXN002734,2024-03-11,17,POS Payment,491.06,Debit,Domestic,3,0.91,0,20.55,0
TXN002735,2024-11-19,16,Bank Transfer,805.84,Credit,Domestic,7,0.41,1,12.67,0
TXN002736,2024-09-29,0,POS Payment,178.28,Credit,Domestic,3,11.12,0,7.46,0
TXN002737,2024-11-09,15,Online Purchase,216.14,Debit,International,3,0.94,0,83.61,0
TXN002738,2024-01-06,14,Bank Transfer,144.31,Debit,Domestic,5,4.81,0,44.08,0
TXN002739,2024-03-07,12,Online Purchase,28.68,Debit,Domestic,2,2.13,0,151.49,0
TXN002740,2024-09-26,6,Online Purchase,147.39,Debit,Domestic,0,14.54,1,52.16,0
TXN002741,2024-07-31,2,Online Purchase,400.91,Credit,Domestic,2,4.81,0,20.82,0
TXN002742,2024-08-16,23,Online Purchase,418.54,Debit,Domestic,3,0.92,1,90.52,0
TXN002743,2024-03-09,22,Online Purchase,567.28,Credit,Domestic,2,14.25,0,16.51,0
TXN002744,2024-05-08,12,Online Purchase,23.21,Credit,Domestic,5,9.17,0,17.18,0
TXN002745,2024-03-27,15,International,197.25,Debit,Domestic,5,0.64,2,1.43,1
TXN002746,2024-06-02,22,Online Purchase,38.41,Credit,Domestic,0,12.52,0,14.52,0
TXN002747,2024-08-16,0,Online Purchase,66.02,Credit,Domestic,2,2.37,0,15.15,0
TXN002748,2024-10-01,0,Online Purchase,586.19,Credit,International,4,12.06,0,17.66,0
TXN002749,2024-08-15,15,Bank Transfer,181.69,Credit,Domestic,2,9.08,0,22.99,0
TXN002750,2024-11-26,1,Online Purchase,365.27,Debit,Domestic,3,2.74,0,42.98,0
TXN002751,2024-05-28,17,POS Payment,26.64,Credit,International,0,11.31,3,12.19,0
TXN002752,2024-12-05,20,International,144.82,Debit,Domestic,5,6.87,0,50.63,0
TXN002753,2024-01-22,22,Online Purchase,290.4,Credit,Domestic,4,9.61,0,7.15,0
TXN002754,2024-01-05,17,ATM Withdrawal,45.8,Credit,Domestic,1,13.06,0,133.62,0
TXN002755,2024-06-29,4,Online Purchase,108.56,Credit,Domestic,5,3.98,0,1.32,0
TXN002756,2024-04-09,4,Bank Transfer,26.68,Credit,Domestic,3,5.55,0,119.41,0
TXN002757,2024-09-18,7,ATM Withdrawal,273.41,Credit,Domestic,3,14.96,0,39.62,0
TXN002758,2024-09-29,8,Online Purchase,894.18,Debit,International,4,7.67,0,61.9,1
TXN002759,2024-09-26,23,Online Purchase,448.68,Credit,International,3,8.42,0,17.72,0
TXN002760,2024-06-22,13,Bank Transfer,928.48,Credit,Domestic,4,4.35,0,9.55,0
TXN002761,2024-04-05,12,ATM Withdrawal,477.06,Credit,Domestic,3,6.3,0,147.15,0
TXN002762,2024-02-29,17,Online Purchase,493.09,Credit,International,4,7.57,1,29.08,0
TXN002763,2024-09-17,3,Bank Transfer,225.2,Credit,Domestic,2,3.95,0,32.75,0
TXN002764,2024-10-13,17,Bank Transfer,192.58,Debit,Domestic,4,3.65,0,212.3,0
TXN002765,2024-03-12,21,POS Payment,140.33,Credit,Domestic,4,9.05,0,20.48,0
TXN002766,2024-03-22,19,Online Purchase,436.07,Credit,Domestic,3,2.84,0,5.28,0
TXN002767,2024-08-31,14,POS Payment,60.24,Debit,Domestic,4,8.35,0,44.21,0
TXN002768,2024-07-07,6,Bank Transfer,24.47,Credit,Domestic,2,10.62,0,40.46,0
TXN002769,2024-06-05,12,Online Purchase,748.62,Credit,Domestic,4,3.05,0,74.16,0
TXN002770,2024-11-17,1,Bank Transfer,10.95,Debit,International,0,11.21,0,155.14,0
TXN002771,2024-04-21,8,ATM Withdrawal,951.22,Debit,Domestic,4,5.46,0,18.38,0
TXN002772,2024-10-18,4,International,336.27,Credit,Domestic,4,14.89,0,63.97,0
TXN002773,2024-04-29,0,Online Purchase,109.56,Debit,Domestic,4,14.69,0,28.5,0
TXN002774,2024-04-01,18,Bank Transfer,5704.35,Credit,Domestic,3,12.0,0,76.57,0
TXN002775,2024-02-26,19,ATM Withdrawal,435.77,Debit,Domestic,3,5.21,0,8.97,0
TXN002776,2024-05-24,18,International,80.38,Debit,Domestic,5,14.06,0,34.74,0
TXN002777,2024-11-13,21,Online Purchase,378.39,Credit,International,1,14.98,0,4.02,0
TXN002778,2024-07-02,12,International,417.88,Credit,Domestic,2,6.99,0,41.18,0
TXN002779,2024-10-10,5,International,81.71,Credit,Domestic,6,9.26,0,9.25,0
TXN002780,2024-06-13,9,Online Purchase,20.71,Credit,International,10,0.19,0,161.0,0
TXN002781,2024-11-09,10,POS Payment,67.08,Credit,Domestic,3,0.75,0,40.41,0
TXN002782,2024-07-06,22,International,65.99,Debit,Domestic,4,7.56,2,37.68,0
TXN002783,2024-04-10,15,Online Purchase,26.87,Credit,Domestic,4,9.18,0,179.37,0
TXN002784,2024-10-02,22,ATM Withdrawal,333.66,Credit,International,2,4.75,2,34.5,0
TXN002785,2024-03-06,0,ATM Withdrawal,129.5,Debit,Domestic,3,1.58,0,56.46,0
TXN002786,2024-02-08,18,Online Purchase,549.37,Debit,Domestic,3,11.76,0,2.39,0
TXN002787,2024-01-22,4,Online Purchase,82.65,Credit,Domestic,1,6.34,0,61.61,0
TXN002788,2024-02-03,5,Online Purchase,160.93,Debit,Domestic,3,9.77,0,5.51,0
TXN002789,2024-06-26,5,Online Purchase,264.73,Debit,Domestic,5,9.79,0,75.76,0
TXN002790,2024-12-13,4,ATM Withdrawal,534.84,Credit,Domestic,2,8.25,0,104.72,0
TXN002791,2024-11-24,5,Online Purchase,195.91,Credit,Domestic,1,2.76,0,18.95,0
TXN002792,2024-08-13,12,POS Payment,126.91,Debit,Domestic,4,9.28,0,105.24,1
TXN002793,2024-01-27,0,Bank Transfer,9914.22,Debit,Domestic,3,4.9,0,32.95,0
TXN002794,2024-09-16,0,Online Purchase,102.86,Credit,Domestic,3,12.3,0,42.38,0
TXN002795,2024-10-11,13,Bank Transfer,30.69,Credit,Domestic,0,2.98,0,26.47,0
TXN002796,2024-03-25,7,Bank Transfer,157.22,Debit,Domestic,2,4.44,0,32.36,0
TXN002797,2024-10-29,8,International,394.39,Debit,Domestic,0,6.66,0,119.45,0
TXN002798,2024-02-28,22,Online Purchase,17.82,Debit,Domestic,1,11.13,0,147.15,0
TXN002799,2024-04-01,9,Online Purchase,14888.35,Debit,Domestic,2,10.84,0,29.52,1
TXN002800,2024-02-19,5,International,235.64,Debit,International,3,5.12,0,36.11,0
TXN002801,2024-09-03,8,International,669.66,Debit,Domestic,7,7.71,0,6.17,0
TXN002802,2024-12-24,17,Bank Transfer,94.38,Debit,Domestic,1,3.59,0,19.7,0
TXN002803,2024-12-16,14,POS Payment,91.72,Debit,Domestic,3,11.58,0,36.0,0
TXN002804,2024-05-01,3,Online Purchase,155.17,Credit,Domestic,5,3.03,0,11.32,0
TXN002805,2024-07-13,1,ATM Withdrawal,120.37,Debit,International,1,12.31,1,42.96,0
TXN002806,2024-12-22,5,Online Purchase,343.28,Credit,Domestic,3,14.06,0,57.8,0
